path,area,kind,lines,bytes,classes,functions,hash,serialize,copy,validate,reflect,cache,filesystem,process,parse_error
agent_docs/research/d80-test-rework-coverage-audit/generate_coverage_map.py,agent_docs,source,740,26462,4,23,0,0,0,0,31,0,4,2,
agent_docs/research/d80-test-rework-coverage-audit/manage_legacy_migration_manifest.py,agent_docs,source,1377,52758,3,20,0,0,0,2,25,6,8,0,
ai/__init__.py,ai,source,1,68,0,0,0,0,0,0,0,0,0,0,
ai/codex_tools/__init__.py,ai,source,1,74,0,0,0,0,0,0,0,0,0,0,
ai/codex_tools/__main__.py,ai,source,7,141,0,0,0,0,0,0,0,0,0,0,
ai/codex_tools/artifacts.py,ai,source,506,21337,7,13,0,1,0,7,0,0,0,0,
ai/codex_tools/client.py,ai,source,150,5491,2,11,0,0,0,2,0,0,0,0,
ai/codex_tools/commands.py,ai,source,355,14300,2,23,0,5,0,0,0,0,0,0,
ai/codex_tools/contracts.py,ai,source,59,2813,4,0,0,0,0,0,0,0,0,0,
ai/codex_tools/direct_game.py,ai,source,345,11430,12,8,0,1,0,8,0,0,0,0,
ai/codex_tools/heavy_cli.py,ai,source,7,163,0,0,0,0,0,0,0,0,0,0,
ai/codex_tools/hot_runtime.py,ai,source,2783,127690,53,120,0,13,1,3,21,0,0,2,
ai/codex_tools/local_client.py,ai,source,307,11305,3,31,0,1,0,1,6,0,0,0,
ai/codex_tools/representation/__init__.py,ai,source,27,1061,0,0,0,0,0,0,0,0,0,0,
ai/codex_tools/representation/components.py,ai,source,1121,47092,54,1,0,0,0,3,0,0,0,0,
ai/codex_tools/representation/geometry.py,ai,source,352,14503,5,10,2,5,0,5,0,0,0,0,
ai/codex_tools/representation/inspection.py,ai,source,1117,48608,28,33,2,3,1,6,0,0,0,1,
ai/codex_tools/representation/models.py,ai,source,612,28181,20,22,2,3,0,39,1,0,0,0,
ai/codex_tools/representation/oracle.py,ai,source,78,2649,0,3,0,0,0,0,0,0,0,0,
ai/codex_tools/representation/predicates.py,ai,source,995,40762,16,30,0,0,1,12,0,0,0,0,
ai/codex_tools/representation/profiles.py,ai,source,796,36077,0,4,0,0,0,0,0,0,0,0,
ai/codex_tools/representation/projector.py,ai,source,1646,66126,5,40,0,2,0,3,3,0,0,0,
ai/codex_tools/representation/registry.py,ai,source,200,7933,1,10,0,0,0,2,0,0,0,0,
ai/codex_tools/session_transcript.py,ai,source,400,17856,6,16,2,9,0,1,0,0,0,1,
ai/codex_tools/wire_cli.py,ai,source,258,9651,1,8,0,3,0,0,3,0,0,0,
ai/knowledge/__init__.py,ai,source,31,744,0,0,0,0,0,0,0,0,0,0,
ai/knowledge/deriver.py,ai,source,849,34765,2,20,0,0,0,1,0,0,0,0,
ai/knowledge/models.py,ai,source,292,14771,13,2,0,0,0,0,0,0,0,0,
ai/knowledge/replay.py,ai,source,35,1092,0,3,0,0,0,0,0,0,0,0,
ai/knowledge/topology.py,ai,source,236,8672,1,7,0,0,0,0,0,12,0,0,
ai/ordered_delivery.py,ai,source,132,5007,2,7,0,0,0,0,0,0,0,1,
ai/planning/__init__.py,ai,source,29,657,0,0,0,0,0,0,0,0,0,0,
ai/planning/composition.py,ai,source,330,12225,0,8,0,2,0,0,0,0,0,0,
ai/planning/contracts.py,ai,source,259,10848,12,2,0,0,0,0,0,0,0,0,
ai/planning/registry.py,ai,source,87,3219,1,6,0,0,0,0,2,0,0,0,
ai/policy/__init__.py,ai,source,153,4212,0,0,0,0,0,0,0,0,0,0,
ai/policy/candidates.py,ai,source,4701,184048,14,104,0,0,2,12,1,43,0,0,
ai/policy/commands.py,ai,source,441,21198,3,9,0,0,1,1,0,0,0,0,
ai/policy/contracts.py,ai,source,788,38337,33,7,0,0,0,4,1,1,0,0,
ai/policy/default.py,ai,source,181,6200,1,2,0,0,0,1,0,0,0,0,
ai/policy/definitions.py,ai,source,113,4535,2,1,3,0,0,0,0,0,4,0,
ai/policy/economy.py,ai,source,429,16320,3,18,0,0,1,0,0,1,0,0,
ai/policy/generations/__init__.py,ai,source,13,323,0,0,0,0,0,0,0,0,0,0,
ai/policy/generations/current_annotations.py,ai,source,82,2686,0,2,0,0,0,0,0,0,0,0,
ai/policy/generations/current_candidate.py,ai,source,1169,46748,4,34,0,0,6,0,0,0,0,0,
ai/policy/generations/current_commitments.py,ai,source,981,39245,13,30,3,0,7,6,0,0,0,0,
ai/policy/generations/current_options.py,ai,source,85,2648,0,5,0,0,0,0,0,0,0,0,
ai/policy/generations/current_scoring.py,ai,source,326,15980,3,9,0,0,1,0,4,0,0,0,
ai/policy/generations/registry.py,ai,source,65,2278,0,2,0,0,0,0,0,0,0,0,
ai/policy/host.py,ai,source,1061,44368,17,29,2,0,5,7,0,0,0,0,
ai/policy/memory.py,ai,source,346,15170,5,12,0,2,1,4,0,0,0,0,
ai/policy/outcomes.py,ai,source,799,29207,5,30,0,0,1,1,0,13,0,0,
ai/policy/routines.py,ai,source,3289,127366,12,53,0,0,18,10,3,24,0,0,
ai/policy/source.py,ai,source,61,2216,0,2,2,0,0,0,0,0,2,0,
ai/policy/telemetry.py,ai,source,73,2523,2,6,0,0,0,0,1,0,0,0,
ai/policy/tree.py,ai,source,191,7186,6,12,0,0,0,0,0,0,0,0,
ai/policy/utility.py,ai,source,28,1286,1,3,0,0,0,0,0,0,0,0,
ai/remote_connection.py,ai,source,79,2781,1,2,0,1,0,2,0,0,0,0,
ai/subjective/__init__.py,ai,source,2,59,0,0,0,0,0,0,0,0,0,0,
ai/subjective/hooks.py,ai,source,150,6115,7,5,0,0,2,0,2,0,0,0,
ai/subjective/models.py,ai,source,52,2211,5,0,0,0,0,0,0,0,0,0,
ai/subjective/printers.py,ai,source,44,1591,0,1,0,0,0,0,1,0,0,0,
ai/subjective/processors.py,ai,source,76,2766,2,4,0,1,0,0,0,0,0,0,
ai/subjective/queries.py,ai,source,422,20607,7,18,0,0,0,2,0,0,0,0,
ai/subjective/runtime.py,ai,source,1368,57783,14,70,0,10,2,6,6,0,0,1,
ai/subjective/semantic_pool.py,ai,source,118,5133,1,7,0,0,2,2,0,0,0,0,
ai/subjective/store.py,ai,source,248,11170,4,11,0,0,2,2,0,0,0,0,
ai/telemetry/__init__.py,ai,source,2,69,0,0,0,0,0,0,0,0,0,0,
ai/telemetry/observer_projection.py,ai,source,156,6072,0,6,0,0,0,3,1,0,0,0,
custom_ai/__init__.py,custom_ai,source,2,81,0,0,0,0,0,0,0,0,0,0,
custom_ai/tactical/__init__.py,custom_ai,source,29,694,0,0,0,0,0,0,0,0,0,0,
custom_ai/tactical/memory.py,custom_ai,source,177,5950,3,7,0,0,0,0,0,0,0,0,
custom_ai/tactical/policy.py,custom_ai,source,201,6616,1,6,0,0,0,0,0,0,0,0,
devtools/animation_review/__init__.py,devtools,source,1,73,0,0,0,0,0,0,0,0,0,0,
devtools/animation_review/__main__.py,devtools,source,238,14328,0,6,3,15,2,2,0,0,12,2,
devtools/animation_review/cases.py,devtools,source,259,10854,18,2,0,0,0,1,0,0,1,0,
devtools/animation_review/gallery.js,devtools,source,396,20052,,,0,0,0,0,0,1,0,0,
devtools/animation_review/record.py,devtools,source,327,21040,0,4,2,1,0,3,0,5,2,4,
devtools/animation_review/serve.py,devtools,source,83,3012,1,5,0,0,0,0,0,0,2,0,
devtools/animation_review/trace.py,devtools,source,115,6404,0,5,0,3,0,0,0,0,0,0,
devtools/generate_event_contract.py,devtools,source,345,14146,1,17,2,7,0,0,4,0,2,0,
devtools/generate_srd_5_1_source_coverage.py,devtools,source,1028,34973,2,19,2,10,0,3,2,0,8,0,
devtools/generate_typescript_sdk.py,devtools,source,511,21440,1,9,2,19,0,0,4,0,2,2,
devtools/import_codexfx_presentation.py,devtools,source,148,7293,0,2,8,7,2,0,0,0,12,2,
devtools/import_fixed_rig.py,devtools,source,104,5134,0,3,3,1,0,0,0,0,7,0,
devtools/import_neuroclient_content_icon_bindings.py,devtools,source,1574,53808,0,17,8,12,0,2,0,0,7,0,
devtools/import_neuroclient_item_visual_inventory.py,devtools,source,593,22541,0,6,4,3,0,0,0,0,3,0,
devtools/import_neuroclient_presentation.py,devtools,source,343,17858,0,11,9,17,0,2,0,0,10,2,
devtools/trace_neuroclient_animation.ts,devtools,source,417,30790,,,2,0,0,1,0,0,0,0,
devtools/validate_presentation_assets.py,devtools,source,317,13877,0,11,0,3,0,5,0,0,13,0,
dnd/__init__.py,dnd,source,0,0,0,0,0,0,0,0,0,0,0,0,
dnd/action_dispatch.py,dnd,source,97,3351,2,2,0,0,0,0,0,0,0,0,
dnd/action_timing.py,dnd,source,44,1527,0,5,0,0,0,0,0,0,0,0,
dnd/actions.py,dnd,source,5090,226210,25,147,0,5,7,24,2,0,0,0,
dnd/actions_functional.py,dnd,source,768,28697,0,25,0,0,3,0,5,0,0,0,
dnd/ai/__init__.py,dnd,source,2,68,0,0,0,0,0,0,0,0,0,0,
dnd/ai/contracts/__init__.py,dnd,source,2,80,0,0,0,0,0,0,0,0,0,0,
dnd/ai/contracts/control.py,dnd,source,1202,53039,27,71,0,0,7,8,2,1,0,0,
dnd/ai/contracts/decision.py,dnd,source,37,1059,3,0,0,0,0,0,0,0,0,0,
dnd/ai/contracts/immutable.py,dnd,source,41,1081,1,9,0,0,0,0,0,0,0,0,
dnd/ai/contracts/observation.py,dnd,source,381,22230,21,3,0,0,0,5,0,1,0,0,
dnd/ai/contracts/observation_replay.py,dnd,source,284,11544,0,8,0,0,5,9,0,0,0,0,
dnd/ai/contracts/semantics.py,dnd,source,990,41337,48,19,2,3,0,19,0,3,0,0,
dnd/ai/feedback.py,dnd,source,34,975,2,0,0,0,0,0,0,0,0,0,
dnd/ai/instrumentation.py,dnd,source,266,9041,9,17,0,0,0,0,0,0,0,3,
dnd/ai/policies/__init__.py,dnd,source,2,48,0,0,0,0,0,0,0,0,0,0,
dnd/ai/policies/basic.py,dnd,source,923,30065,4,26,0,0,0,0,0,0,0,0,
dnd/ai/policy.py,dnd,source,65,2096,3,2,0,0,0,0,0,0,0,0,
dnd/ai/registry.py,dnd,source,185,6710,7,12,0,0,0,0,0,0,0,0,
dnd/ai/runner.py,dnd,source,55,1802,1,2,0,0,0,0,0,0,0,0,
dnd/ai/runtime/__init__.py,dnd,source,1,81,0,0,0,0,0,0,0,0,0,0,
dnd/ai/runtime/action_semantics.py,dnd,source,1788,68693,9,53,0,0,4,0,0,4,0,0,
dnd/ai/runtime/assignment.py,dnd,source,359,13624,1,12,0,0,0,2,0,0,0,0,
dnd/ai/runtime/assignment_lifecycle.py,dnd,source,130,4350,2,10,0,0,0,2,0,0,0,0,
dnd/ai/runtime/controller.py,dnd,source,153,5937,1,12,0,0,0,1,0,0,0,0,
dnd/ai/runtime/decision_epoch.py,dnd,source,1341,51323,4,35,0,6,1,4,6,16,0,0,
dnd/ai/runtime/execution.py,dnd,source,205,7346,3,4,0,0,0,3,0,0,0,0,
dnd/ai/runtime/movement_revalidation.py,dnd,source,175,5862,2,7,0,0,0,0,0,0,0,0,
dnd/ai/runtime/state_projection.py,dnd,source,197,7409,2,8,0,0,1,0,0,0,0,0,
dnd/ai/runtime/subjective_projection.py,dnd,source,674,23997,0,22,0,0,4,0,3,8,0,0,
dnd/ai/runtime_gc.py,dnd,source,89,2551,6,9,0,0,0,0,0,0,0,1,
dnd/ai/specification.py,dnd,source,267,10025,8,12,2,2,0,7,0,0,0,0,
dnd/analytics/__init__.py,dnd,source,73,1860,0,0,0,0,0,0,0,0,0,0,
dnd/analytics/game_summary.py,dnd,source,1876,72860,9,67,0,0,1,1,4,0,0,0,
dnd/analytics/models.py,dnd,source,585,27412,30,4,2,2,0,3,0,0,0,0,
dnd/blocks/__init__.py,dnd,source,0,0,0,0,0,0,0,0,0,0,0,0,
dnd/blocks/abilities.py,dnd,source,387,24256,4,15,0,0,0,0,2,0,0,0,
dnd/blocks/action_economy.py,dnd,source,1228,52365,12,55,0,0,0,0,0,0,0,0,
dnd/blocks/appearance.py,dnd,source,175,6082,2,1,0,1,0,0,0,0,0,0,
dnd/blocks/base_item.py,dnd,source,945,39749,6,49,0,0,2,7,1,0,0,0,
dnd/blocks/creature_proficiencies.py,dnd,source,280,10490,2,13,0,0,0,10,0,0,0,0,
dnd/blocks/equipment.py,dnd,source,1779,80883,23,71,0,0,5,4,8,0,0,0,
dnd/blocks/health.py,dnd,source,811,36947,5,36,0,0,0,3,0,2,0,0,
dnd/blocks/inventory.py,dnd,source,277,11259,2,20,0,0,0,2,0,0,0,0,
dnd/blocks/saving_throws.py,dnd,source,326,21824,4,12,0,0,0,0,2,0,0,0,
dnd/blocks/sensory.py,dnd,source,1243,52718,4,44,0,0,7,1,0,5,0,0,
dnd/blocks/skills.py,dnd,source,419,35440,4,17,0,0,0,0,1,0,0,0,
dnd/blocks/spellcasting.py,dnd,source,737,28743,6,19,0,0,0,5,0,0,0,0,
dnd/classes/__init__.py,dnd,source,9,317,0,0,0,0,0,0,0,0,0,0,
dnd/classes/barbarian.py,dnd,source,1598,57689,18,46,0,0,2,2,0,0,0,0,
dnd/classes/feats.py,dnd,source,144,5014,1,3,0,0,0,1,0,0,0,0,
dnd/classes/fighter.py,dnd,source,1816,66718,19,52,0,0,2,4,0,0,0,0,
dnd/classes/paladin.py,dnd,source,179,6252,1,6,0,0,0,0,0,0,0,0,
dnd/classes/rage.py,dnd,source,1257,47876,8,46,0,0,1,8,0,0,0,0,
dnd/classes/sorcerer.py,dnd,source,1573,66222,17,53,0,0,1,2,0,0,0,0,
dnd/conditions.py,dnd,source,2466,122667,28,74,0,1,0,1,0,0,0,0,
dnd/content/__init__.py,dnd,source,1,70,0,0,0,0,0,0,0,0,0,0,
dnd/content/characters/__init__.py,dnd,source,2,75,0,0,0,0,0,0,0,0,0,0,
dnd/content/characters/barbarian_grants.py,dnd,source,1235,48460,0,23,0,0,0,0,0,0,0,0,
dnd/content/characters/builds.py,dnd,source,346,13043,3,6,0,0,0,0,0,0,0,0,
dnd/content/characters/class_definitions.py,dnd,source,1286,44992,8,14,0,0,0,0,0,0,0,0,
dnd/content/characters/fighter_grants.py,dnd,source,912,37091,0,16,0,0,0,0,0,0,0,0,
dnd/content/characters/origin_definitions.py,dnd,source,481,15949,6,2,0,0,0,0,0,0,0,0,
dnd/content/characters/origin_grants.py,dnd,source,1153,47214,0,15,0,0,0,0,0,0,0,0,
dnd/content/characters/premades.py,dnd,source,422,14181,0,5,0,0,0,0,0,0,0,0,
dnd/content/characters/progression.py,dnd,source,549,20033,0,15,0,0,2,0,0,0,0,0,
dnd/content/characters/sorcerer_grants.py,dnd,source,1324,51510,0,30,0,0,0,0,0,0,0,0,
dnd/content/items/__init__.py,dnd,source,1,74,0,0,0,0,0,0,0,0,0,0,
dnd/content/items/authored_item_builders.py,dnd,source,745,25514,4,34,0,0,0,0,0,0,0,0,
dnd/content/items/authored_item_definitions.py,dnd,source,1142,42600,4,5,0,0,0,0,0,0,0,0,
dnd/content/items/environment_item_builders.py,dnd,source,324,10313,1,13,0,0,0,0,0,0,0,0,
dnd/content/items/item_loadouts.py,dnd,source,87,3464,1,1,0,0,0,0,0,0,0,0,
dnd/content_system/__init__.py,dnd,source,1,54,0,0,0,0,0,0,0,0,0,0,
dnd/content_system/action_definitions.py,dnd,source,366,18639,1,4,0,0,0,0,0,0,0,0,
dnd/content_system/artifact_digest.py,dnd,source,210,7155,1,6,0,0,0,0,5,0,5,0,
dnd/content_system/behavior_bindings.py,dnd,source,291,10418,1,10,0,0,0,0,0,0,0,0,
dnd/content_system/bootstrap.py,dnd,source,51,1637,0,1,0,0,0,0,0,0,0,0,
dnd/content_system/builtin.py,dnd,source,56,1656,0,0,0,2,0,0,0,0,3,0,
dnd/content_system/builtin_inventory.py,dnd,source,155,5442,0,0,0,0,0,0,0,0,0,0,
dnd/content_system/cli.py,dnd,source,142,4275,0,6,0,1,0,0,0,0,0,0,
dnd/content_system/condition_definitions.py,dnd,source,564,30085,1,6,0,0,0,0,0,0,0,0,
dnd/content_system/condition_effect_population.py,dnd,source,2060,67129,3,16,0,0,1,1,0,0,0,0,
dnd/content_system/configuration.py,dnd,source,42,1524,0,1,0,0,0,0,0,0,3,0,
dnd/content_system/creature_bindings.py,dnd,source,88,3189,2,8,0,0,0,3,0,0,0,0,
dnd/content_system/creature_materialization.py,dnd,source,155,5535,0,5,0,0,0,0,0,0,0,0,
dnd/content_system/creature_possessions.py,dnd,source,84,2769,2,3,0,0,0,2,0,0,0,0,
dnd/content_system/icon_bindings.py,dnd,source,465,17967,8,10,4,6,0,9,0,0,3,0,
dnd/content_system/import_boundary.py,dnd,source,10,280,0,1,0,0,0,0,2,0,0,0,
dnd/content_system/installed_creature_materialization.py,dnd,source,163,5993,0,4,0,0,0,0,0,0,0,0,
dnd/content_system/pack_loader.py,dnd,source,1790,63379,9,61,3,10,0,1,56,2,20,0,
dnd/content_system/reaction_definitions.py,dnd,source,256,8791,1,1,0,0,0,0,0,0,0,0,
dnd/content_system/runtime.py,dnd,source,126,4664,1,8,0,0,0,0,0,0,0,0,
dnd/content_system/spell_catalog_composition.py,dnd,source,202,6498,1,1,0,0,0,0,0,0,0,0,
dnd/controller.py,dnd,source,311,10990,7,19,0,0,0,0,0,0,0,0,
dnd/core/__init__.py,dnd,source,0,0,0,0,0,0,0,0,0,0,0,0,
dnd/core/action_execution.py,dnd,source,109,3359,6,3,0,0,0,0,0,0,0,0,
dnd/core/action_types.py,dnd,source,97,3075,6,2,0,0,0,0,0,0,0,0,
dnd/core/aoe.py,dnd,source,493,20459,6,32,0,0,0,0,0,9,0,0,
dnd/core/base_actions.py,dnd,source,2419,104977,36,88,0,2,14,26,3,0,0,0,
dnd/core/base_block.py,dnd,source,1406,55446,1,85,0,0,1,6,1,0,0,0,
dnd/core/base_conditions.py,dnd,source,1060,43032,7,57,0,0,0,12,0,0,0,0,
dnd/core/base_object.py,dnd,source,196,7258,1,14,0,0,0,2,0,0,0,0,
dnd/core/base_tiles.py,dnd,source,644,24817,2,33,0,0,0,10,0,0,0,0,
dnd/core/combat_log.py,dnd,source,826,37510,21,10,0,1,0,0,0,0,0,0,
dnd/core/condition_types.py,dnd,source,56,1527,6,0,0,0,0,0,0,0,0,0,
dnd/core/content/__init__.py,dnd,source,6,242,0,0,0,0,0,0,0,0,0,0,
dnd/core/content/battlefields.py,dnd,source,206,6236,4,5,2,2,0,5,0,0,0,0,
dnd/core/content/character_deployment.py,dnd,source,63,2262,1,1,0,0,0,2,0,0,0,0,
dnd/core/content/dependencies.py,dnd,source,48,1570,3,0,0,0,0,0,0,0,0,0,
dnd/core/content/descriptors.py,dnd,source,187,6074,6,5,2,5,0,6,0,0,0,0,
dnd/core/content/dragonborn.py,dnd,source,82,2356,3,1,0,0,0,2,0,0,0,0,
dnd/core/content/durable_characters.py,dnd,source,1613,58509,55,70,2,13,0,71,0,0,0,0,
dnd/core/content/effects.py,dnd,source,387,12481,20,14,0,0,0,17,2,0,0,0,
dnd/core/content/encounters.py,dnd,source,1075,36366,30,49,2,7,0,43,1,0,0,0,
dnd/core/content/icon_bindings_generated.py,dnd,generated,3279,184215,0,0,0,0,0,0,0,0,0,0,
dnd/core/content/identities.py,dnd,source,91,2948,2,6,0,0,0,7,0,0,0,0,
dnd/core/content/inventory.py,dnd,source,219,7761,4,9,0,0,0,11,0,0,0,0,
dnd/core/content/materialization.py,dnd,source,81,2580,3,4,0,0,0,7,0,0,0,0,
dnd/core/content/origin_support.py,dnd,source,71,2107,2,4,0,0,0,3,0,0,0,0,
dnd/core/content/pack_contracts.py,dnd,source,163,5461,2,12,2,2,0,13,0,0,0,0,
dnd/core/content/provenance.py,dnd,source,129,4052,7,5,0,0,0,9,0,0,0,0,
dnd/core/content/recipe_presets.py,dnd,source,159,5340,2,8,2,4,0,8,0,0,0,0,
dnd/core/content/recipes.py,dnd,source,68,1985,1,4,2,2,0,2,0,0,0,0,
dnd/core/content/registration.py,dnd,source,613,23326,3,16,2,1,0,4,11,0,0,0,
dnd/core/content/registry.py,dnd,source,638,25872,4,24,0,0,0,2,0,0,0,0,
dnd/core/content/runtime.py,dnd,source,520,17865,6,19,0,0,0,7,0,0,0,0,
dnd/core/content/spatial_effect_definitions.py,dnd,source,45,1746,1,1,0,0,0,0,0,0,0,0,
dnd/core/creature_types.py,dnd,source,58,1218,3,0,0,0,0,0,0,0,0,0,
dnd/core/damage.py,dnd,source,135,5602,3,2,0,0,0,3,0,0,0,0,
dnd/core/dice.py,dnd,source,368,12249,4,15,0,0,0,3,0,3,0,0,
dnd/core/dijkstra.py,dnd,source,217,8202,0,3,0,0,0,0,0,0,0,0,
dnd/core/effect_types.py,dnd,source,54,1910,2,1,0,0,0,0,0,0,0,0,
dnd/core/elevation.py,dnd,source,39,1308,0,3,0,0,0,0,0,0,0,0,
dnd/core/equipment_types.py,dnd,source,108,2614,9,0,0,0,0,0,0,0,0,0,
dnd/core/events.py,dnd,source,5542,238731,68,166,0,7,14,27,5,0,0,0,
dnd/core/feature_grants.py,dnd,source,32,1130,1,1,0,0,0,0,0,0,0,0,
dnd/core/geometry.py,dnd,source,354,9673,0,15,0,0,0,0,0,7,0,0,
dnd/core/gridmap.py,dnd,source,4453,179117,2,186,0,0,6,21,0,116,0,0,
dnd/core/item_types.py,dnd,source,150,5789,7,2,0,0,0,0,0,0,0,0,
dnd/core/language_types.py,dnd,source,32,1014,1,0,0,0,0,0,0,0,0,0,
dnd/core/life_types.py,dnd,source,25,675,2,0,0,0,0,0,0,0,0,0,
dnd/core/modifiers.py,dnd,source,732,25145,19,25,0,0,0,3,0,2,0,0,
dnd/core/naming.py,dnd,source,12,413,0,1,0,0,0,0,0,0,0,0,
dnd/core/positioning.py,dnd,source,24,704,2,2,0,0,0,0,0,0,0,0,
dnd/core/presentation_geometry.py,dnd,source,101,2991,6,1,0,0,0,3,0,0,0,0,
dnd/core/proficiency_types.py,dnd,source,79,2996,2,7,0,0,0,0,0,0,0,0,
dnd/core/progression.py,dnd,source,231,7698,3,10,0,0,0,0,0,0,0,0,
dnd/core/saving_throw_types.py,dnd,source,69,1850,2,2,0,0,0,6,0,0,0,0,
dnd/core/shadowcast.py,dnd,source,166,5603,2,14,0,0,0,1,0,0,0,0,
dnd/core/spell_execution.py,dnd,source,95,3180,1,4,0,0,0,2,0,0,0,0,
dnd/core/traversal_connectors.py,dnd,source,287,9303,10,7,2,3,0,10,0,0,0,0,
dnd/core/values.py,dnd,source,2330,94059,4,131,0,0,2,16,0,2,0,0,
dnd/core/world_edges.py,dnd,source,194,6194,5,6,0,0,0,0,0,0,0,0,
dnd/creature_transforms.py,dnd,source,362,11991,1,17,0,0,0,0,0,0,0,0,
dnd/encounter.py,dnd,source,1448,55545,5,59,0,0,2,0,0,0,0,0,
dnd/entity.py,dnd,source,6955,293381,2,191,0,2,37,23,10,63,0,0,
dnd/extensions/__init__.py,dnd,source,5,190,0,0,0,0,0,0,0,0,0,0,
dnd/extensions/aegis_spark.py,dnd,source,191,8233,3,5,0,0,0,0,0,0,0,0,
dnd/extensions/field_focus.py,dnd,source,221,8641,2,5,0,0,0,0,0,0,0,0,
dnd/game.py,dnd,source,54,1859,1,5,0,0,0,0,0,0,0,0,
dnd/items/__init__.py,dnd,source,5,186,0,0,0,0,0,0,0,0,0,0,
dnd/items/authored_variant_inventory.py,dnd,source,376,13726,8,7,3,3,0,6,0,0,2,0,
dnd/items/consumables.py,dnd,source,1178,41899,15,28,0,0,0,0,0,0,0,0,
dnd/items/environment.py,dnd,source,349,14896,4,15,0,0,0,0,0,0,0,0,
dnd/items/environment_interactables.py,dnd,source,421,19994,11,20,0,0,1,2,0,0,0,0,
dnd/items/spell_items.py,dnd,source,624,20518,2,16,0,0,2,0,0,0,0,0,
dnd/items/torches.py,dnd,source,680,22942,7,25,0,0,2,0,0,0,0,0,
dnd/items/visual_variants.py,dnd,source,14,492,1,0,0,0,0,0,0,0,0,0,
dnd/maps/__init__.py,dnd,source,1,35,0,0,0,0,0,0,0,0,0,0,
dnd/maps/arena_layout.py,dnd,source,166,5423,2,5,0,0,0,0,0,0,0,0,
dnd/monsters/__init__.py,dnd,source,0,0,0,0,0,0,0,0,0,0,0,0,
dnd/monsters/bestiary.py,dnd,source,878,28656,0,10,0,1,0,0,1,0,0,0,
dnd/monsters/bestiary_content.py,dnd,source,630,20115,6,15,0,0,0,8,0,0,0,0,
dnd/monsters/circus_fighter.py,dnd,source,150,5381,0,1,0,0,0,0,0,0,0,0,
dnd/monsters/circus_fighter_conditions.py,dnd,source,544,22565,5,9,0,0,0,0,0,0,0,0,
dnd/monsters/configured_srd_creatures.py,dnd,source,235,7978,1,3,0,0,1,1,0,0,0,0,
dnd/monsters/multiattack_definitions.py,dnd,source,258,8778,3,1,0,0,0,0,0,0,0,0,
dnd/monsters/skeleton_abilities.py,dnd,source,293,11523,3,8,0,0,0,0,0,0,0,0,
dnd/monsters/srd_roster.py,dnd,source,1679,59817,2,40,0,0,1,2,0,0,0,0,
dnd/monsters/traits.py,dnd,source,1539,73541,31,81,0,0,5,5,1,0,0,0,
dnd/origins/__init__.py,dnd,source,2,52,0,0,0,0,0,0,0,0,0,0,
dnd/origins/dragonborn.py,dnd,source,263,9165,2,7,0,0,0,1,0,0,0,0,
dnd/origins/half_orc.py,dnd,source,65,1915,0,1,0,0,0,0,0,0,0,0,
dnd/origins/halfling.py,dnd,source,50,1471,0,2,0,0,0,0,0,0,0,0,
dnd/reactions.py,dnd,source,107,3854,1,3,0,0,0,0,0,0,0,0,
dnd/runtime_reset.py,dnd,source,64,2235,0,1,0,0,0,0,0,0,0,0,
dnd/scenarios/__init__.py,dnd,source,8,263,0,0,0,0,0,0,0,0,0,0,
dnd/scenarios/battlefield_catalog.py,dnd,source,1209,44757,1,32,0,0,1,0,0,8,0,0,
dnd/scenarios/encounter_assembler.py,dnd,source,548,18996,2,13,0,0,0,1,0,0,0,0,
dnd/scenarios/encounter_catalog.py,dnd,source,105,3323,0,3,0,1,0,3,0,0,1,0,
dnd/scenarios/encounter_compatibility.py,dnd,source,417,15337,0,8,0,0,2,0,0,0,0,0,
dnd/spatial/__init__.py,dnd,source,42,944,0,0,0,0,0,0,0,0,0,0,
dnd/spatial/area_conditions.py,dnd,source,1353,52106,2,59,0,0,0,6,0,0,0,0,
dnd/spatial/environmental_conditions.py,dnd,source,1187,40116,11,38,0,0,0,1,0,0,0,0,
dnd/spatial/memberships.py,dnd,source,281,9833,2,19,0,0,0,0,0,0,0,0,
dnd/spatial/restraints.py,dnd,source,296,10062,3,16,0,0,0,1,0,0,0,0,
dnd/spatial/transitions.py,dnd,source,145,4564,0,3,0,0,0,0,0,0,0,0,
dnd/spells/__init__.py,dnd,source,6,203,0,0,0,0,0,0,0,0,0,0,
dnd/spells/abjuration.py,dnd,source,3515,155029,37,118,0,1,2,10,2,0,0,0,
dnd/spells/base.py,dnd,source,8,286,0,0,0,0,0,0,0,0,0,0,
dnd/spells/catalog_content.py,dnd,source,951,57329,1,7,0,0,0,0,0,0,0,0,
dnd/spells/conjuration.py,dnd,source,4866,216843,49,149,0,0,0,4,2,0,0,0,
dnd/spells/content_metadata.py,dnd,source,446,16166,4,9,0,0,0,4,3,0,0,0,
dnd/spells/divination.py,dnd,source,442,18802,6,12,0,0,1,0,0,0,0,0,
dnd/spells/effect_ids.py,dnd,source,5,291,0,0,0,0,0,0,0,0,0,0,
dnd/spells/enchantment.py,dnd,source,1936,83510,20,71,0,0,2,16,0,1,0,0,
dnd/spells/evocation.py,dnd,source,5006,233424,44,159,0,0,4,17,0,0,0,0,
dnd/spells/illusion.py,dnd,source,1489,64515,15,47,0,0,0,3,0,0,0,0,
dnd/spells/infernal.py,dnd,source,323,10104,3,2,0,0,0,0,0,0,0,0,
